book_id,tag_id,count,tag_name
2978,22034,37,novels
2978,31155,37,travel
2998,30574,222156,to-read
2998,7457,12224,classics
2998,8717,6309,currently-reading
3008,30574,89682,to-read
3008,8717,7484,currently-reading
3008,7457,5576,classics
3008,11557,2894,favorites
3028,30574,4015,to-read
3028,8717,1208,currently-reading
3028,10245,959,economics
3028,21689,317,non-fiction
3049,30574,11048,to-read
3049,7457,1617,classics
3049,23831,989,poetry
3049,11305,511,fantasy
3049,11743,475,fiction
3061,30574,14615,to-read
3087,30574,4733,to-read
3087,7457,4067,classics
3087,11743,1741,fiction
3087,11557,1071,favorites
3087,26138,681,romance
3087,7404,625,classic
3102,30574,2772,to-read
3102,11743,1082,fiction
3102,11557,442,favorites
3102,18367,195,literature
3102,240,176,1001-books
3102,5751,172,british
3102,22743,170,owned
3103,30574,6027,to-read
3103,7457,672,classics
3103,11743,532,fiction
3103,18001,437,lgbt
3103,11557,362,favorites
3109,30574,116840,to-read
3109,8717,7812,currently-reading
3109,21689,4525,non-fiction
3110,30574,7265,to-read
3110,21773,731,nonfiction
3110,21689,484,non-fiction
3110,14552,436,history
3110,11557,394,favorites
3110,31155,313,travel
3273,30574,70720,to-read
3273,14487,1811,historical-fiction
3291,30574,5424,to-read
3291,8717,289,currently-reading
3291,11743,226,fiction
3291,27669,144,short-stories
3300,30574,1733,to-read
3300,8717,550,currently-reading
3300,14487,381,historical-fiction
3300,11743,258,fiction
3300,11557,132,favorites
3304,30574,7072,to-read
3304,8717,572,currently-reading
3304,11305,464,fantasy
3304,33114,343,young-adult
3368,30574,10540,to-read
3368,8717,993,currently-reading
3368,9318,533,design
3378,30574,10863,to-read
3378,11743,740,fiction
3379,11743,387,fiction
3379,30574,143,to-read
3379,8717,128,currently-reading
3379,11557,62,favorites
3379,6184,54,canadian
3379,8055,53,contemporary
3379,22743,47,owned
3381,30574,9073,to-read
3381,11743,437,fiction
3384,30574,2148,to-read
3384,11743,476,fiction
3384,11557,133,favorites
3384,8717,130,currently-reading
3388,30574,1405,to-read
3388,32130,212,war
3388,13643,149,greece
3388,5207,120,books-i-own
3388,4949,94,book-club
3388,8717,88,currently-reading
3388,8055,78,contemporary
3412,30574,5744,to-read
3412,8717,271,currently-reading
3431,30574,9801,to-read
3431,8717,470,currently-reading
3446,30574,5648,to-read
3446,11743,354,fiction
3446,8717,228,currently-reading
3447,30574,6057,to-read
3447,11743,448,fiction
3447,8717,226,currently-reading
3462,30574,4614,to-read
3462,21529,1298,nicholas-sparks
3462,26138,1282,romance
3462,11743,614,fiction
3462,11557,458,favorites
3462,5207,411,books-i-own
3462,6750,308,chick-lit
3462,8717,259,currently-reading
3463,30574,24635,to-read
3463,21529,1307,nicholas-sparks
3463,26138,1212,romance
3463,8717,959,currently-reading
3464,30574,4460,to-read
3464,26138,1001,romance
3464,11743,492,fiction
3464,5207,387,books-i-own
3464,8717,362,currently-reading
3464,6750,247,chick-lit
3464,11557,202,favorites
3465,30574,7771,to-read
3465,21529,628,nicholas-sparks
3465,21689,324,non-fiction
3466,30574,61192,to-read
3466,8717,2070,currently-reading
3466,26138,1437,romance
3467,30574,13654,to-read
3467,8717,912,currently-reading
3467,33114,826,young-adult
3467,10064,542,dystopian
3467,11305,506,fantasy
3473,30574,1832,to-read
3473,22743,471,owned
3473,1642,299,adult
3473,22753,257,owned-books
3473,8717,243,currently-reading
3473,9886,243,drama
3473,1659,233,adult-fiction
3473,18640,209,love
3473,11590,202,favourites
3476,30574,17101,to-read
3476,11743,410,fiction
3478,30574,19366,to-read
3478,26138,1727,romance
3478,21529,1383,nicholas-sparks
3478,8717,1292,currently-reading
3478,11743,826,fiction
3483,30574,1710,to-read
3483,11743,1153,fiction
3483,11557,513,favorites
3483,20939,418,mystery
3507,30574,5087,to-read
3507,20939,1650,mystery
3507,16184,904,janet-evanovich
3507,11743,509,fiction
3507,15048,430,humor
3507,27199,403,series
3507,28642,391,stephanie-plum
3507,6750,366,chick-lit
3559,30574,1047,to-read
3559,8717,566,currently-reading
3559,14552,367,history
3559,21689,354,non-fiction
3559,19961,187,middle-east
3559,23931,136,politics
3559,21773,124,nonfiction
3562,30574,17224,to-read
3562,7457,757,classics
3562,33114,474,young-adult
3562,11557,472,favorites
3579,30574,129,to-read
3579,6857,125,children
3579,32989,121,ya
3579,6895,115,children-s-books
3579,6828,108,childhood
3579,27199,91,series
3579,26138,59,romance
3579,2104,52,all-time-favorites
3579,11557,51,favorites
3579,22743,47,owned
3581,30574,10202,to-read
3581,8717,1864,currently-reading
3581,7457,481,classics
3581,20939,394,mystery
3586,30574,16603,to-read
3586,7457,601,classics
3586,8717,482,currently-reading
3586,20939,471,mystery
3590,30574,8891,to-read
3590,7457,4843,classics
3590,20939,3587,mystery
3590,11743,2160,fiction
3590,11557,1580,favorites
3590,8717,1191,currently-reading
3590,27669,986,short-stories
3590,7404,847,classic
3590,8517,840,crime
3636,30574,8433,to-read
3636,11557,1057,favorites
3636,6857,825,children
3636,11743,642,fiction
3648,30574,11584,to-read
3648,8717,567,currently-reading
3648,11743,519,fiction
3656,30574,2259,to-read
3656,11743,645,fiction
3656,240,172,1001-books
3656,5066,147,booker-prize
3656,15798,135,ireland
3679,30574,2870,to-read
3679,8717,1676,currently-reading
3679,11743,1343,fiction
3679,11557,482,favorites
3679,5207,225,books-i-own
3679,8055,218,contemporary
3682,30574,47489,to-read
3682,11305,1401,fantasy
3685,30574,42465,to-read
3685,7457,3860,classics
3685,8717,1393,currently-reading
3685,11743,1275,fiction
3686,30574,8288,to-read
3686,21689,446,non-fiction
3686,8717,318,currently-reading
3686,21773,252,nonfiction
3690,30574,1321,to-read
3690,11743,991,fiction
3690,7457,503,classics
3690,11557,283,favorites
3690,18367,173,literature
3690,14487,120,historical-fiction
3692,30574,2178,to-read
3692,7457,279,classics
3692,1746,138,africa
3692,11557,126,favorites
3698,11743,1204,fiction
3698,7457,568,classics
3698,8717,553,currently-reading
3698,11557,305,favorites
3698,14487,260,historical-fiction
3698,32130,219,war
3698,31883,193,vietnam
3698,18367,175,literature
3698,240,144,1001-books
3710,30574,5039,to-read
3710,11743,339,fiction
3710,8717,292,currently-reading
3711,30574,44784,to-read
3711,11743,2450,fiction
3711,8717,1985,currently-reading
3717,30574,453,to-read
3717,10891,112,essays
3717,7276,78,chuck-palahniuk
3717,5207,64,books-i-own
3717,11557,58,favorites
3717,22897,42,palahniuk
3750,30574,5315,to-read
3750,11743,444,fiction
3750,8717,274,currently-reading
3750,16062,261,james-bond
3750,30358,252,thriller
3757,30574,5192,to-read
3757,11743,409,fiction
3757,16062,232,james-bond
3757,30358,225,thriller
3757,8717,191,currently-reading
3758,30574,20796,to-read
3758,8717,1135,currently-reading
3758,11743,1118,fiction
3758,30358,617,thriller
3759,11743,429,fiction
3759,16062,235,james-bond
3759,30358,214,thriller
3759,8717,188,currently-reading
3759,28466,138,spy
3759,10866,135,espionage
3759,30574,118,to-read
3759,1691,89,adventure
3759,22743,84,owned
3759,20939,69,mystery
3759,4895,69,bond
3760,30574,2066,to-read
3760,11743,422,fiction
3760,16062,246,james-bond
3760,30358,223,thriller
3760,8717,212,currently-reading
3760,10866,135,espionage
3760,28466,129,spy
3762,30574,5567,to-read
3762,11743,350,fiction
3762,16062,198,james-bond
3762,30358,170,thriller
3763,11743,519,fiction
3763,8717,447,currently-reading
3763,30358,303,thriller
3763,16062,286,james-bond
3763,30574,222,to-read
3763,28466,168,spy
3763,10866,153,espionage
3763,20939,108,mystery
3763,1691,106,adventure
3763,22743,90,owned
3764,30574,7448,to-read
3764,11743,477,fiction
3764,8717,313,currently-reading
3764,30358,278,thriller
3764,16062,244,james-bond
3805,30574,6653,to-read
3805,8717,3988,currently-reading
3805,11743,2711,fiction
3832,30574,14131,to-read
3832,20939,1063,mystery
3836,7457,6219,classics
3836,11743,2922,fiction
3836,30574,1863,to-read
3836,11557,1311,favorites
3836,18367,740,literature
3836,22743,714,owned
3836,5207,507,books-i-own
3858,30574,3880,to-read
3858,31155,399,travel
3858,8717,320,currently-reading
3858,15453,206,india
3858,21689,186,non-fiction
3867,30574,5480,to-read
3867,11743,2130,fiction
3867,11557,1945,favorites
3867,4949,727,book-club
3867,14487,362,historical-fiction
3869,8717,11691,currently-reading
3869,30574,8163,to-read
3869,26816,5922,science
3869,21689,4147,non-fiction
3869,21773,1234,nonfiction
3869,23569,1022,physics
3872,30574,4565,to-read
3872,21689,708,non-fiction
3872,14552,461,history
3872,8717,415,currently-reading
3872,21773,289,nonfiction
3872,12175,237,food
3873,30574,66230,to-read
3876,30574,6673,to-read
3876,7457,6005,classics
3876,8717,5479,currently-reading
3876,11743,4085,fiction
3876,11557,2456,favorites
3876,7404,945,classic
3876,18367,822,literature
3882,30574,31133,to-read
3885,30574,7893,to-read
3885,8150,186,cookbooks
3888,30574,23964,to-read
3895,30574,27379,to-read
3895,8150,576,cookbooks
3972,30574,4364,to-read
3972,26837,556,science-fiction
3972,26771,401,sci-fi
3972,8717,203,currently-reading
3972,11743,146,fiction
3973,30574,1368,to-read
3973,11305,259,fantasy
3973,27398,126,sf
3973,11557,69,favorites
3973,8717,65,currently-reading
3974,30574,23796,to-read
3974,14821,1274,horror
3974,8717,983,currently-reading
3974,14487,612,historical-fiction
3977,30574,10286,to-read
3977,26837,1230,science-fiction
3977,26771,952,sci-fi
3977,8717,537,currently-reading
3977,11743,337,fiction
3980,30574,37169,to-read
3980,11557,1495,favorites
3980,11743,1235,fiction
3980,6953,1148,childrens
3985,30574,29685,to-read
3985,8717,5407,currently-reading
3985,11743,3721,fiction
3985,11557,2738,favorites
4004,30574,20107,to-read
4004,8717,1539,currently-reading
4005,30574,1077,to-read
4005,11743,338,fiction
4005,8717,233,currently-reading
4005,21989,83,novel
4005,22034,77,novels
4005,5207,72,books-i-own
4005,14487,67,historical-fiction
4006,30574,1041,to-read
4006,8717,539,currently-reading
4006,11743,227,fiction
4006,23150,186,paulo-coelho
4006,22743,101,owned
4008,23150,328,paulo-coelho
4008,11557,263,favorites
4008,240,177,1001-books
4008,22743,155,owned
4008,23471,147,philosophy
4008,22034,115,novels
4008,30574,105,to-read
4008,236,103,1001
4008,5207,101,books-i-own
4008,21989,94,novel
4008,8055,72,contemporary
4008,251,69,1001-books-to-read-before-you-die
4008,28384,69,spirituality
4009,30574,479,to-read
4009,2313,105,american-literature
4009,27684,97,short-story-collections
4009,923,88,20th-century
4009,28751,78,stories
4009,30521,73,to-buy
4009,27661,73,short-fiction
4031,30574,1434,to-read
4031,11743,369,fiction
4031,8717,245,currently-reading
4031,14821,174,horror
4031,11557,155,favorites
4031,22743,69,owned
4035,30574,5044,to-read
4035,11743,178,fiction
4035,20939,128,mystery
4069,30574,198532,to-read
4069,8717,10062,currently-reading
4076,30574,4082,to-read
4076,5951,115,business
4099,30574,3997,to-read
4099,8717,1638,currently-reading
4099,24420,884,programming
4099,7944,234,computer-science
4099,21689,192,non-fiction
4122,30574,2377,to-read
4122,5951,1025,business
4122,8717,485,currently-reading
4122,21689,195,non-fiction
4122,17780,172,leadership
4122,19039,122,management
4135,30574,6054,to-read
4135,15048,450,humor
4135,21689,361,non-fiction
4135,8717,204,currently-reading
4135,21773,183,nonfiction
4136,30574,31077,to-read
4136,15048,1582,humor
4136,21689,844,non-fiction
4137,30574,5143,to-read
4137,15048,3613,humor
4137,21689,3509,non-fiction
4137,11557,2655,favorites
4137,19733,2043,memoir
4137,21773,1596,nonfiction
4137,10891,1211,essays
4137,27669,751,short-stories
4137,19742,731,memoirs
4137,11743,676,fiction
4137,7725,643,comedy
4138,30574,80238,to-read
4138,15048,2067,humor
4143,30574,13765,to-read
4143,15048,816,humor
4143,8717,456,currently-reading
4143,21689,398,non-fiction
4214,30574,11658,to-read
4214,11305,2012,fantasy
4214,4949,1547,book-club
4214,8717,1458,currently-reading
4214,1691,1325,adventure
4214,7457,1251,classics
4214,8055,1021,contemporary
4261,30574,1779,to-read
4261,20673,380,music
4261,21689,284,non-fiction
4261,8717,134,currently-reading
4261,26256,105,rory-gilmore-reading-challenge
4261,10891,97,essays
4261,21773,90,nonfiction
4264,30574,12198,to-read
4264,8717,471,currently-reading
4264,11743,374,fiction
4268,11743,1140,fiction
4268,30574,511,to-read
4268,8055,159,contemporary
4268,15048,137,humor
4268,5207,130,books-i-own
4268,22743,127,owned
4268,11557,118,favorites
4268,8067,111,contemporary-fiction
4268,5751,110,british
4271,30574,2647,to-read
4271,11743,1805,fiction
4271,11557,570,favorites
4271,8717,563,currently-reading
4271,8055,392,contemporary
4271,5207,253,books-i-own
4271,15048,251,humor
4271,22743,242,owned
4325,30574,2596,to-read
4325,11557,865,favorites
4325,32989,680,ya
4325,33114,657,young-adult
4325,5207,502,books-i-own
4325,8055,464,contemporary
4325,26138,460,romance
4325,25438,263,realistic-fiction
4325,11743,260,fiction
4325,8717,258,currently-reading
4325,6750,207,chick-lit
4339,30574,8692,to-read
4339,8717,435,currently-reading
4339,21689,376,non-fiction
4339,14552,331,history
4339,32130,279,war
4364,30574,978,to-read
4364,15453,232,india
4364,21689,229,non-fiction
4364,31155,83,travel
4364,21773,81,nonfiction
4364,11557,62,favorites
4364,14552,48,history
4373,30574,2458,to-read
4373,21689,566,non-fiction
4373,8717,563,currently-reading
4373,19733,294,memoir
4373,14552,279,history
4373,21773,231,nonfiction
4373,11557,168,favorites
4373,6140,158,cambodia
4373,4605,156,biography
4373,3216,148,asia
4381,30574,16325,to-read
4381,7457,14903,classics
4381,8717,12454,currently-reading
4381,11557,10292,favorites
4381,11743,9502,fiction
4381,26837,8319,science-fiction
4381,26771,5796,sci-fi
4381,10059,4496,dystopia
4381,10064,3804,dystopian
4381,7404,2694,classic
4395,30574,28776,to-read
4395,7457,10927,classics
4395,11743,5804,fiction
4395,11557,3727,favorites
4395,7404,1800,classic
4395,14487,1786,historical-fiction
4406,30574,11566,to-read
4406,7457,7128,classics
4406,11743,4260,fiction
4406,8717,2374,currently-reading
4406,7404,1204,classic
4406,11557,893,favorites
4406,14487,820,historical-fiction
4407,11305,16071,fantasy
4407,11557,7662,favorites
4407,30574,6635,to-read
4407,11743,6342,fiction
4407,31617,2048,urban-fantasy
4407,22743,1675,owned
4407,21024,1535,mythology
4473,30574,34567,to-read
4473,11743,3544,fiction
4473,11557,3122,favorites
4473,8717,1329,currently-reading
4477,8717,1053,currently-reading
4477,21689,767,non-fiction
4477,21773,387,nonfiction
4477,19634,351,medical
4477,30574,344,to-read
4477,26816,344,science
4477,11557,169,favorites
4477,19733,122,memoir
4477,14134,94,health
4507,30574,6002,to-read
4507,21689,434,non-fiction
4507,8717,355,currently-reading
4507,19733,354,memoir
4507,19742,200,memoirs
4507,21773,197,nonfiction
4516,30574,1973,to-read
4516,11557,362,favorites
4516,8717,325,currently-reading
4516,33114,235,young-adult
4516,14821,154,horror
4516,11743,141,fiction
4516,20939,137,mystery
4516,11305,114,fantasy
4530,30574,3686,to-read
4530,6750,327,chick-lit
4530,11743,206,fiction
4538,30574,5192,to-read
4538,33114,370,young-adult
4538,11743,318,fiction
4538,21457,303,newbery
4538,11557,291,favorites
4538,6953,244,childrens
4588,11557,5290,favorites
4588,30574,4547,to-read
4588,11743,4419,fiction
4588,4949,1052,book-club
4588,5207,924,books-i-own
4588,8055,859,contemporary
4591,30574,2063,to-read
4591,26816,1245,science
4591,8717,1070,currently-reading
4591,21689,594,non-fiction
4591,4631,231,biology
4591,21773,226,nonfiction
4599,30574,5888,to-read
4599,11743,330,fiction
4599,8717,218,currently-reading
4599,14487,167,historical-fiction
4599,11557,159,favorites
4600,30574,2536,to-read
4600,23605,340,picture-books
4600,6857,217,children
4600,6888,193,children-s
4600,17129,125,kids-books
4600,6960,104,childrens-books
4625,30574,851,to-read
4625,27669,611,short-stories
4625,11743,532,fiction
4625,7457,444,classics
4625,11557,240,favorites
4625,18367,140,literature
4625,8717,120,currently-reading
4630,30574,1295,to-read
4630,11743,518,fiction
4630,8717,485,currently-reading
4630,7457,419,classics
4630,26256,118,rory-gilmore-reading-challenge
4630,18367,95,literature
4631,30574,2398,to-read
4631,31155,273,travel
4631,14251,193,hemingway
4631,2277,167,american
4631,8717,133,currently-reading
4633,30574,7642,to-read
4633,8717,371,currently-reading
4633,11743,241,fiction
4633,7457,188,classics
4645,30574,639,to-read
4645,11743,602,fiction
4645,8717,587,currently-reading
4645,7457,568,classics
4645,27669,556,short-stories
4645,18367,139,literature
4645,11557,124,favorites
4652,30574,15854,to-read
4652,11743,407,fiction
4652,7457,393,classics
4656,30574,518,to-read
4656,11743,137,fiction
4656,8717,117,currently-reading
4656,16524,64,john-irving
4656,22743,62,owned
4656,8055,50,contemporary
4656,5207,47,books-i-own
4656,9221,42,default
4656,18367,39,literature
4656,8067,39,contemporary-fiction
4656,22034,37,novels
4657,30574,1276,to-read
