book_id,authors,original_publication_year,original_title,language_code,tags,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1202,"Steven D. Levitt, Stephen J. Dubner",2005.0,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,en-US,"['to-read', 'nonfiction', 'science', 'currently-reading', 'non-fiction', 'psychology', 'owned', 'sociology']",14586,26538,115789,216316,176072,https://images.gr-assets.com/books/1327909092m/1202.jpg,https://images.gr-assets.com/books/1327909092s/1202.jpg
2998,Frances Hodgson Burnett,1911.0,The Secret Garden,eng,"['to-read', 'classics', 'currently-reading']",8005,25207,129646,243821,285570,https://images.gr-assets.com/books/1327873635m/2998.jpg,https://images.gr-assets.com/books/1327873635s/2998.jpg
320,"Gabriel García Márquez, Gregory Rabassa",1967.0,Cien años de soledad,eng,"['classics', 'to-read', 'owned', 'literature', 'classic', 'novels', 'books-i-own']",27340,37646,87675,155809,267197,https://images.gr-assets.com/books/1327881361m/320.jpg,https://images.gr-assets.com/books/1327881361s/320.jpg
5297,"Oscar Wilde, Jeffrey Eugenides",1891.0,The Picture of Dorian Gray,eng,"['to-read', 'currently-reading', 'classics', 'favorites']",9825,30735,129420,246892,257679,https://images.gr-assets.com/books/1424596966m/5297.jpg,https://images.gr-assets.com/books/1424596966s/5297.jpg
13536860,E.L. James,2012.0,Fifty Shades Freed,eng,"['favorites', 'erotica', 'fiction', 'series', 'bdsm', 'adult', 'currently-reading', 'books-i-own', 'contemporary', 'read-in-2012', 'kindle', 'owned']",39079,55691,109963,140304,265079,https://images.gr-assets.com/books/1336418837m/13536860.jpg,https://images.gr-assets.com/books/1336418837s/13536860.jpg
17245,"Bram Stoker, Nina Auerbach, David J. Skal",1897.0,Dracula,eng,"['to-read', 'currently-reading', 'classics', 'horror']",11756,36719,151396,246043,243825,https://images.gr-assets.com/books/1387151694m/17245.jpg,https://images.gr-assets.com/books/1387151694s/17245.jpg
5060378,"Stieg Larsson, Reg Keeland",2006.0,Flickan som lekte med elden,eng,"['to-read', 'fiction', 'mystery', 'crime', 'books-i-own', 'owned']",4623,15781,91021,258236,279592,https://images.gr-assets.com/books/1351778881m/5060378.jpg,https://images.gr-assets.com/books/1351778881s/5060378.jpg
11857408,E.L. James,2011.0,Fifty Shades Darker,eng,"['to-read', 'romance']",37245,58935,114203,150906,262051,https://images.gr-assets.com/books/1358266080m/11857408.jpg,https://images.gr-assets.com/books/1358266080s/11857408.jpg
7244,Barbara Kingsolver,1998.0,The Poisonwood Bible,eng,"['to-read', 'favorites', 'historical-fiction', 'currently-reading', 'fiction']",21699,33702,92590,175725,239071,https://images.gr-assets.com/books/1412242487m/7244.jpg,https://images.gr-assets.com/books/1412242487s/7244.jpg
4137,David Sedaris,2000.0,Me Talk Pretty One Day,eng,"['to-read', 'humor', 'non-fiction', 'favorites', 'memoir', 'nonfiction', 'essays', 'short-stories', 'memoirs', 'fiction', 'comedy']",19718,29034,93427,178021,194076,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
19543,Maurice Sendak,1963.0,Where the Wild Things Are,eng,"['to-read', 'childrens', 'picture-books', 'children', 'children-s-books', 'favorites', 'children-s', 'fiction', 'classics', 'fantasy', 'currently-reading', 'kids', 'childrens-books', 'childhood']",15392,27532,93700,167043,332394,https://images.gr-assets.com/books/1384434560m/19543.jpg,https://images.gr-assets.com/books/1384434560s/19543.jpg
7126,"Alexandre Dumas, Robin Buss",1844.0,Le Comte de Monte-Cristo,eng,"['classics', 'favorites', 'fiction', 'to-read', 'classic', 'historical-fiction', 'adventure', 'owned']",10381,22482,89980,183142,295235,https://images.gr-assets.com/books/1309203605m/7126.jpg,https://images.gr-assets.com/books/1309203605s/7126.jpg
6288,Cormac McCarthy,2006.0,The Road,eng,"['currently-reading', 'favorites', 'science-fiction', 'dystopia', 'dystopian', 'fiction', 'sci-fi', 'to-read', 'horror', 'books-i-own', 'classics']",20086,36561,100989,190823,207328,https://images.gr-assets.com/books/1439197219m/6288.jpg,https://images.gr-assets.com/books/1439197219s/6288.jpg
18710190,Veronica Roth,2013.0,Allegiant,eng,"['to-read', 'currently-reading', 'young-adult', 'dystopian']",31626,78366,176061,192785,184388,https://images.gr-assets.com/books/1395582745m/18710190.jpg,https://images.gr-assets.com/books/1395582745s/18710190.jpg
9418327,Tina Fey,2011.0,Bossypants,eng,"['to-read', 'currently-reading']",14842,31761,129390,230080,203187,https://images.gr-assets.com/books/1481509554m/9418327.jpg,https://images.gr-assets.com/books/1481509554s/9418327.jpg
3473,Nicholas Sparks,1999.0,A Walk to Remember,en-US,"['to-read', 'owned', 'adult', 'owned-books', 'currently-reading', 'drama', 'adult-fiction', 'love', 'favourites']",10640,24094,94327,169650,260870,https://images.gr-assets.com/books/1385738968m/3473.jpg,https://images.gr-assets.com/books/1385738968s/3473.jpg
9416,Sophie Kinsella,2000.0,Confessions of a Shopaholic,eng,"['to-read', 'favorites', 'sophie-kinsella', 'chic-lit']",30705,56949,156636,166927,146787,https://images.gr-assets.com/books/1327872404m/9416.jpg,https://images.gr-assets.com/books/1327872404s/9416.jpg
24280,"Victor Hugo, Lee Fahnestock, Norman MacAfee",1862.0,Les Misérables,eng,"['to-read', 'currently-reading', 'classics']",15225,25914,87461,167385,264147,https://images.gr-assets.com/books/1411852091m/24280.jpg,https://images.gr-assets.com/books/1411852091s/24280.jpg
10572,George R.R. Martin,1998.0,A Clash of Kings,eng,"['to-read', 'currently-reading', 'fantasy', 'favorites', 'fiction']",1788,7104,56167,221706,320000,https://images.gr-assets.com/books/1358254974m/10572.jpg,https://images.gr-assets.com/books/1358254974s/10572.jpg
10441,Kim Edwards,2005.0,The Memory Keeper's Daughter,eng,"['fiction', 'to-read', 'book-club', 'favorites', 'books-i-own', 'owned', 'contemporary', 'currently-reading']",19453,47004,145437,183150,115538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
15507958,Jojo Moyes,2012.0,Me Before You,eng,"['to-read', 'favorites', 'kindle', 'romance', 'audiobook', 'read-in-2015', 'ebook', 'audiobooks']",10346,21880,91517,249474,367916,https://images.gr-assets.com/books/1357108762m/15507958.jpg,https://images.gr-assets.com/books/1357108762s/15507958.jpg
168668,Joseph Heller,1961.0,Catch-22,en-US,"['to-read', 'currently-reading']",20639,37912,106269,186745,230950,https://images.gr-assets.com/books/1463157317m/168668.jpg,https://images.gr-assets.com/books/1463157317s/168668.jpg
6900,"Mitch Albom, Saulius Dagys",1997.0,Tuesdays with Morrie,eng,"['to-read', 'currently-reading', 'favorites', 'non-fiction']",11507,30534,107446,194448,240462,https://images.gr-assets.com/books/1423763749m/6900.jpg,https://images.gr-assets.com/books/1423763749s/6900.jpg
2187,Jeffrey Eugenides,2002.0,Middlesex,en-US,"['to-read', 'currently-reading']",19329,30503,89740,171099,197327,https://images.gr-assets.com/books/1437029776m/2187.jpg,https://images.gr-assets.com/books/1437029776s/2187.jpg
24583,"Mark Twain, Guy Cardwell, John Seelye",1876.0,The Adventures of Tom Sawyer,eng,"['classics', 'currently-reading', 'fiction', 'classic', 'favorites', 'adventure', 'young-adult']",12130,34349,143659,217896,186192,https://images.gr-assets.com/books/1404811979m/24583.jpg,https://images.gr-assets.com/books/1404811979s/24583.jpg
18131,Madeleine L'Engle,1962.0,A Wrinkle in Time,en-US,"['to-read', 'fantasy', 'currently-reading']",17313,34988,119115,209745,268933,https://images.gr-assets.com/books/1329061522m/18131.jpg,https://images.gr-assets.com/books/1329061522s/18131.jpg
7763,Amy Tan,1989.0,The Joy Luck Club,eng,"['to-read', 'favorites', 'classics']",14802,30197,116748,195930,167566,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg
38447,Margaret Atwood,1985.0,The Handmaid's Tale,eng,"['to-read', 'currently-reading', 'fiction']",13998,32561,116975,252942,267088,https://images.gr-assets.com/books/1498057733m/38447.jpg,https://images.gr-assets.com/books/1498057733s/38447.jpg
452306,Ann Brashares,2001.0,The Sisterhood of the Traveling Pants,eng,"['to-read', 'young-adult', 'ya', 'fiction', 'favorites', 'currently-reading', 'chick-lit', 'books-i-own', 'series']",14996,42396,152024,177404,149784,https://images.gr-assets.com/books/1461611233m/452306.jpg,https://images.gr-assets.com/books/1461611233s/452306.jpg
7604,"Vladimir Nabokov, Craig Raine",1955.0,Lolita,eng,"['to-read', 'literature', 'fiction', 'favorites', 'classics', 'novels', 'clàssics', 'to-buy']",21091,37205,108664,165477,185553,https://images.gr-assets.com/books/1377756377m/7604.jpg,https://images.gr-assets.com/books/1377756377s/7604.jpg
37442,"Gregory Maguire, Douglas Smith",1995.0,Wicked: The Life and Times of the Wicked Witch of the West,eng,"['favorites', 'to-read', 'books-i-own', 'owned', 'series', 'adult', 'book-club']",40802,65835,132061,153583,133217,https://images.gr-assets.com/books/1437733293m/37442.jpg,https://images.gr-assets.com/books/1437733293s/37442.jpg
5358,John Grisham,1991.0,The Firm,eng,"['to-read', 'fiction', 'thriller', 'mystery', 'currently-reading', 'john-grisham', 'favorites', 'suspense', 'crime']",5075,20119,111543,190966,160652,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg
7937843,Emma Donoghue,2010.0,Room,eng,"['to-read', 'currently-reading']",11020,26079,99831,217995,201402,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg
1420,"William Shakespeare, Richard Andrews, Rex Gibson",1600.0,"The Tragicall Historie of Hamlet, Prince of Denmark",eng,"['to-read', 'currently-reading', 'classics', 'plays', 'favorites']",10413,32697,121040,192937,219807,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg
234225,Frank Herbert,1965.0,Dune,eng,"['to-read', 'currently-reading', 'science-fiction', 'sci-fi']",13354,22778,74206,154771,260867,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg
2612,Malcolm Gladwell,2000.0,The Tipping Point: How Little Things Can Make a Big Difference,eng,"['to-read', 'currently-reading']",15111,25871,106453,189120,162511,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg
11084145,Walter Isaacson,2011.0,Steve Jobs,eng,"['to-read', 'biography', 'non-fiction']",19680,21986,88456,203975,245159,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg
332613,Ken Kesey,1962.0,One Flew Over the Cuckoo's Nest,eng,"['to-read', 'classics', 'currently-reading', 'fiction', 'favorites', 'classic']",5672,15978,78714,191622,222472,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg
2165,Ernest Hemingway,1952.0,The Old Man and the Sea,eng,"['classics', 'fiction', 'currently-reading', 'favorites', 'classic', 'literature']",28645,52583,136217,186747,170136,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg
4395,John Steinbeck,1939.0,The Grapes of Wrath,eng,"['to-read', 'classics', 'fiction', 'favorites', 'classic', 'historical-fiction']",23552,40261,103475,173589,212475,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg
3431,Mitch Albom,2003.0,The Five People You Meet in Heaven,,"['to-read', 'currently-reading']",12360,33669,107800,155830,165040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8127,L.M. Montgomery,1908.0,Anne of Green Gables,eng,"['favorites', 'currently-reading', 'fiction', 'young-adult', 'classic', 'childrens', 'historical-fiction', 'to-read', 'books-i-own', 'children', 'ya']",8864,19531,80256,158725,265976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3777732,Cassandra Clare,2009.0,City of Glass,en-US,"['fantasy', 'currently-reading', 'young-adult', 'to-read', 'ya', 'books-i-own', 'paranormal', 'urban-fantasy', 'series', 'owned', 'vampires', 'cassandra-clare']",6646,17351,79202,179290,348071,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg
62291,George R.R. Martin,2000.0,A Storm of Swords,eng,"['to-read', 'fantasy', 'currently-reading', 'favorites', 'fiction']",1456,4820,36418,149268,335682,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg
137791,Rebecca Wells,1996.0,Divine Secrets of the Ya-Ya Sisterhood,en-US,"['fiction', 'chick-lit', 'favorites', 'to-read', 'currently-reading', 'books-i-own', 'book-club', 'owned']",15795,35314,120396,158451,140552,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg
10964,Diana Gabaldon,1991.0,Outlander,eng,"['to-read', 'historical-fiction', 'favorites', 'romance', 'fantasy', 'fiction', 'time-travel', 'historical', 'currently-reading', 'historical-romance']",20998,27673,73126,147085,309960,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg
12296,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,The Scarlet Letter,eng,"['school', 'books-i-own', 'literature', 'owned', 'read-for-school', 'high-school', 'historical', 'classic-literature', 'for-school', 'american-literature', 'school-books']",34813,80444,182701,165079,96209,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg
9460487,Ransom Riggs,2011.0,Miss Peregrine’s Home for Peculiar Children,en-US,"['fantasy', 'young-adult', 'to-read', 'favorites', 'fiction', 'ya', 'books-i-own', 'paranormal', 'owned', 'mystery']",14920,45434,159227,234792,217849,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg
6892870,"Stieg Larsson, Reg Keeland",2007.0,Luftslottet som sprängdes,en-US,"['to-read', 'currently-reading', 'fiction', 'mystery', 'favorites']",3823,14773,78387,203297,226511,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg
18007564,Andy Weir,2012.0,The Martian,eng,"['sci-fi', 'to-read', 'book-club', 'read-in-2015', 'owned', 'books-i-own', 'audiobook', 'adventure', 'kindle', 'audiobooks']",4114,10856,49200,173861,291671,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg
5043,Ken Follett,1989.0,The Pillars of the Earth,eng,"['historical-fiction', 'to-read', 'favorites', 'fiction', 'historical']",9248,16886,57825,148052,263882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18143977,Anthony Doerr,2014.0,All the Light We Cannot See,eng,"['to-read', 'currently-reading']",6209,14527,61020,185239,280832,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg
8664353,Laura Hillenbrand,2010.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",eng,"['to-read', 'currently-reading', 'non-fiction', 'favorites', 'history', 'biography', 'book-club', 'nonfiction']",10308,12874,47828,144203,313339,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg
976,Dan Brown,2001.0,Deception Point,eng,"['to-read', 'fiction', 'thriller', 'mystery', 'dan-brown', 'favorites']",14380,45006,143182,160819,116346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17333223,Donna Tartt,2013.0,The Goldfinch,eng,"['to-read', 'currently-reading', 'fiction', 'favorites']",19164,35300,93459,153459,162465,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
1217100,Jay Asher,2007.0,Thirteen Reasons Why,eng,"['favorites', 'ya', 'books-i-own', 'realistic-fiction', 'owned', 'young-adult']",15246,35668,105414,179197,235756,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
2865,Tracy Chevalier,1999.0,Girl with a Pearl Earring,eng,"['to-read', 'historical-fiction']",11525,28287,123463,189656,139246,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
4374400,Gayle Forman,2009.0,If I Stay,en-US,"['to-read', 'currently-reading']",12666,34896,122977,190793,205755,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
